tasks,scenario_seed,algorithm_seed,method,stage,timeline,available,solver_status,qualified,audit_passed,max_normalized_violation,worst_constraint,energy_j,normalized_mec_cpu,total_distance_m,contacts,offloaded_tasks,offload_ratio,mean_delay_s,p95_delay_s,min_deadline_slack_s,mean_carrying_wait_s,flight_j,collection_j,upload_hover_j,transmit_j,local_compute_j,carrying_wait_status
50,49,101,full,2,saved,True,optimal,True,True,0.00046854707265579646,mec_task_complete::G_U3_1::1::S35,160305.75017789344,0.4179426202453576,8287.630107623576,2,4,0.08,206.02706059544627,348.1660842329312,4.391154106997419e-10,36.78982794447831,149177.34193722435,10000.0,625.01649375266,0.31250824687633,503.07923866953854,available
50,49,101,full,2,reconstructed,True,optimal,True,True,0.0,nonnegative::tau_s::G_U3_1,160305.7488288254,0.4179426202453576,8287.630107623576,2,4,0.08,204.6784028406053,347.7702315973754,2.9177211899877875e-06,36.78982794447831,149177.34193722435,10000.0,625.015145358808,0.312507572679404,503.07923866953854,available
50,49,102,fixed_contacts,1,saved,True,optimal,True,True,3.116052870278839e-06,local_complete::S6,166063.1600816773,0,8636.486266400776,0,0,0.0,192.12574399084258,360.3683834738002,7.291589554370148e-10,,155456.75279521395,10000.0,0.0,0.0,606.407286463333,not_applicable_all_local
50,49,102,fixed_contacts,1,reconstructed,True,optimal,True,True,0.0,nonnegative::local_cpu_ghz::S22,166063.1600816773,0,8636.486266400776,0,0,0.0,192.12574396938302,360.3683834308738,1.3857686553819804e-08,,155456.75279521395,10000.0,0.0,0.0,606.407286463333,not_applicable_all_local
50,49,102,fixed_contacts,2,saved,True,optimal,True,True,0.0,nonnegative::local_cpu_ghz::S22,166064.559510198,0,8636.486266400776,0,0,0.0,192.1243696031225,360.3329448624187,0.007651005819127477,,155456.75279521395,10000.0,0.0,0.0,607.8067149840311,not_applicable_all_local
50,49,102,fixed_contacts,2,reconstructed,True,optimal,True,True,0.0,nonnegative::local_cpu_ghz::S22,166064.559510198,0,8636.486266400776,0,0,0.0,191.9064532685629,359.89215999495605,0.15102460744162727,,155456.75279521395,10000.0,0.0,0.0,607.8067149840311,not_applicable_all_local
50,49,102,fixed_task_route,1,saved,True,optimal,True,True,0.0,nonnegative::local_cpu_ghz::S1,218629.56104221923,0,11559.706742434906,0,0,0.0,199.16971747611478,344.41703327592745,1.2826717465941329e-09,,208074.7213638283,10000.0,0.0,0.0,554.8396783909232,not_applicable_all_local
50,49,102,fixed_task_route,1,reconstructed,True,optimal,True,True,0.0,nonnegative::local_cpu_ghz::S1,218629.56104221923,0,11559.706742434906,0,0,0.0,199.16971741577322,344.4170331459757,3.751262056539417e-08,,208074.7213638283,10000.0,0.0,0.0,554.8396783909232,not_applicable_all_local
50,49,102,fixed_task_route,2,saved,True,optimal,True,True,0.0,nonnegative::local_cpu_ghz::S1,218631.399353516,0,11559.706742434906,0,0,0.0,199.170071657615,344.380498602563,0.007401300803053346,,208074.7213638283,10000.0,0.0,0.0,556.6779896876698,not_applicable_all_local
50,49,102,fixed_task_route,2,reconstructed,True,optimal,True,True,0.0,nonnegative::local_cpu_ghz::S1,218631.399353516,0,11559.706742434906,0,0,0.0,198.898250407335,343.81389156786304,0.21360642259281803,,208074.7213638283,10000.0,0.0,0.0,556.6779896876698,not_applicable_all_local
50,49,102,full,1,saved,True,optimal,True,True,1.0300874294958102e-06,upload_epi::G_U3_1,158847.32629824564,1.546661778226282,8187.900435115345,3,6,0.12,218.1405254853053,353.05084207205357,1.303646968153771e-09,24.50656194484041,147382.2078320762,10000.0,859.5719901331987,0.4297859950665993,605.1166900411515,available
50,49,102,full,1,reconstructed,True,optimal,True,True,0.0,nonnegative::tau_s::G_U2_2,158847.32629836816,1.546661778226282,8187.900435115345,3,6,0.12,211.85927971925554,348.4275129038384,4.111086582270218e-08,24.506561944840428,147382.2078320762,10000.0,859.5719902556835,0.4297859951278418,605.1166900411515,available
50,49,102,full,2,saved,True,optimal,True,True,0.0,nonnegative::tau_s::G_U2_2,158848.64470380693,0.2575567516103644,8187.900435115345,3,6,0.12,219.51149997693076,358.5840359704458,8.073470780800562e-10,24.506561944840417,147382.2078320762,10000.0,859.5836494272432,0.42979182471362165,606.4234304787356,available
50,49,102,full,2,reconstructed,True,optimal,True,True,8.074349270001138e-13,upload_epi::G_U2_2,158848.63304603982,0.2575567516103644,8187.900435115345,3,6,0.12,215.97175163082605,348.1647425080436,4.127178385715524e-07,24.506561944840417,147382.2078320762,10000.0,859.5719974861207,0.42978599874306034,606.4234304787356,available
50,50,100,fixed_contacts,1,saved,True,optimal,True,True,0.0,nonnegative::tau_s::G_U1_1,186746.99355989922,0.7271643414112032,9781.03488386767,1,1,0.02,182.67325580983922,325.7668380319224,3.3754758987925015e-09,45.992763730636455,176058.62790961805,10000.0,122.08108874117454,0.06104054437058727,566.2235209956239,available
50,50,100,fixed_contacts,1,reconstructed,True,optimal,True,True,2.0185873175002844e-13,upload_epi::G_U1_1,186746.99355984782,0.7271643414112032,9781.03488386767,1,1,0.02,181.24869712362292,325.7668379286684,7.84830263000913e-08,45.992763730636455,176058.62790961805,10000.0,122.08108868980192,0.061040544344900964,566.2235209956239,available
50,50,100,fixed_contacts,2,saved,True,optimal,True,True,0.0004228633088132483,local_release::S49,186748.85887453324,0.05294227646126106,9781.03488386767,1,1,0.02,183.16593441525393,325.7668459974149,-6.478717295976821e-08,45.992763730636455,176058.62790961805,10000.0,123.9441804028913,0.06197209020144565,566.2248124220943,available
50,50,100,fixed_contacts,2,reconstructed,True,optimal,True,True,0.0,nonnegative::tau_s::G_U1_1,186747.00004767862,0.05294227646126106,9781.03488386767,1,1,0.02,183.16562943884423,325.76649994144987,0.0001260663530047168,45.992763730636455,176058.62790961805,10000.0,122.0862824972295,0.061043141248614756,566.2248124220943,available
50,50,100,fixed_task_route,1,saved,True,optimal,True,True,0.0,nonnegative::tau_s::G_U1_1,218081.6247514627,0.7913951384148077,11516.466352129319,1,2,0.04,195.97804944542779,322.3565978803945,9.267751011066139e-10,32.56932872163645,207296.39433832772,10000.0,178.22739738455547,0.08911369869227774,606.9139020517281,available
50,50,100,fixed_task_route,1,reconstructed,True,optimal,True,True,0.0,nonnegative::tau_s::G_U1_1,218081.62475134825,0.7913951384148077,11516.466352129319,1,2,0.04,195.15581200102616,322.3565977360729,1.556546180836449e-08,32.56932872163645,207296.39433832772,10000.0,178.22739727018268,0.08911369863509133,606.9139020517281,available
50,50,100,fixed_task_route,2,saved,True,optimal,True,True,0.0,nonnegative::tau_s::G_U1_1,218083.44770415509,0.183183806678121,11516.466352129319,1,2,0.04,196.3334323780815,322.3416986673034,4.183107193966862e-10,32.56932872163645,207296.39433832772,10000.0,178.22752733631958,0.0891137636681598,608.7367247273662,available
50,50,100,fixed_task_route,2,reconstructed,True,optimal,True,True,0.0,nonnegative::tau_s::G_U1_1,218083.4475808787,0.183183806678121,11516.466352129319,1,2,0.04,195.92603808014866,321.45520926843676,6.182581273606047e-07,32.56932872163645,207296.39433832772,10000.0,178.22740412156443,0.08911370206078223,608.7367247273662,available
50,50,100,full,1,saved,True,optimal,True,True,0.0,nonnegative::local_cpu_ghz::S2,188362.90093974382,0,9872.754193644434,0,0,0.0,185.9844121082582,324.96230955225025,1.037165020534303e-09,,177709.5754855998,10000.0,0.0,0.0,653.3254541439934,not_applicable_all_local
50,50,100,full,1,reconstructed,True,optimal,True,True,0.0,nonnegative::local_cpu_ghz::S2,188362.90093974382,0,9872.754193644434,0,0,0.0,185.9844120288589,324.9623094085546,2.3896546963442233e-08,,177709.5754855998,10000.0,0.0,0.0,653.3254541439934,not_applicable_all_local
50,50,100,full,2,saved,True,optimal,True,True,0.0,nonnegative::local_cpu_ghz::S2,188364.47943420324,0,9872.754193644434,0,0,0.0,185.937862484654,324.92410723315106,0.005998404497233878,,177709.5754855998,10000.0,0.0,0.0,654.9039486034194,not_applicable_all_local
50,50,100,full,2,reconstructed,True,optimal,True,True,0.0,nonnegative::local_cpu_ghz::S2,188364.47943420324,0,9872.754193644434,0,0,0.0,185.55142235763208,324.19234854224584,0.13613457868970613,,177709.5754855998,10000.0,0.0,0.0,654.9039486034194,not_applicable_all_local
50,50,101,fixed_contacts,1,saved,True,optimal,True,True,0.0,nonnegative::tau_s::G_U1_1,184915.8723646742,0.7263133397922961,9677.427093835666,1,1,0.02,193.33606355686575,352.6744872903938,3.209407850590651e-09,45.992763730636455,174193.68768904198,10000.0,122.08108872983775,0.061040544364918875,600.0425463580075,available
50,50,101,fixed_contacts,1,reconstructed,True,optimal,True,True,0.0,nonnegative::tau_s::G_U1_1,184915.87236463538,0.7263133397922961,9677.427093835666,1,1,0.02,191.8860662721034,352.67448712501414,4.593746893988282e-08,45.992763730636455,174193.68768904198,10000.0,122.08108869104382,0.06104054434552191,600.0425463580075,available
50,50,101,fixed_contacts,2,saved,True,optimal,True,True,0.024693480533890328,local_complete::S31,184917.7170234214,0.052103762293680876,9677.427093835666,1,1,0.02,193.8364272915563,352.67448723453373,2.2539552446687594e-08,45.992763730636455,174193.68768904198,10000.0,123.92209405222565,0.061961047026112825,600.0452792801727,available
50,50,101,fixed_contacts,2,reconstructed,True,optimal,True,True,0.0,nonnegative::tau_s::G_U1_1,184915.87643649612,0.052103762293680876,9677.427093835666,1,1,0.02,193.8360330522655,352.67396438392853,0.00012284799163353455,45.992763730636455,174193.68768904198,10000.0,122.08242696050905,0.061041213480254534,600.0452792801727,available
50,50,101,fixed_task_route,1,saved,True,optimal,True,True,0.0,nonnegative::tau_s::G_U1_1,218081.6247514627,0.7913951384148077,11516.466352129319,1,2,0.04,195.97804944542779,322.3565978803945,9.267751011066139e-10,32.56932872163645,207296.39433832772,10000.0,178.22739738455547,0.08911369869227774,606.9139020517281,available
50,50,101,fixed_task_route,1,reconstructed,True,optimal,True,True,0.0,nonnegative::tau_s::G_U1_1,218081.62475134825,0.7913951384148077,11516.466352129319,1,2,0.04,195.15581200102616,322.3565977360729,1.556546180836449e-08,32.56932872163645,207296.39433832772,10000.0,178.22739727018268,0.08911369863509133,606.9139020517281,available
50,50,101,fixed_task_route,2,saved,True,optimal,True,True,0.0,nonnegative::tau_s::G_U1_1,218083.44770415509,0.183183806678121,11516.466352129319,1,2,0.04,196.3334323780815,322.3416986673034,4.183107193966862e-10,32.56932872163645,207296.39433832772,10000.0,178.22752733631958,0.0891137636681598,608.7367247273662,available
50,50,101,fixed_task_route,2,reconstructed,True,optimal,True,True,0.0,nonnegative::tau_s::G_U1_1,218083.4475808787,0.183183806678121,11516.466352129319,1,2,0.04,195.92603808014866,321.45520926843676,6.182581273606047e-07,32.56932872163645,207296.39433832772,10000.0,178.22740412156443,0.08911370206078223,608.7367247273662,available
50,50,101,full,1,saved,True,optimal,True,True,1.858402724637513e-06,upload_epi::G_U5_1,190640.11658375687,0.894455747709241,9998.97469268242,1,1,0.02,181.05893662246217,320.5612116640922,5.002505076845409e-09,74.62965116641348,179981.54446828354,10000.0,126.98784048860787,0.06349392024430393,531.520781064459,available
50,50,101,full,1,reconstructed,True,optimal,True,True,0.0,nonnegative::tau_s::G_U5_1,190640.11658396138,0.894455747709241,9998.97469268242,1,1,0.02,180.994586912308,320.56121125754845,1.003381271402759e-07,74.62965116641348,179981.54446828354,10000.0,126.9878406930322,0.0634939203465161,531.520781064459,available
50,50,101,full,2,saved,True,optimal,True,True,7.149868575983088e-07,mec_task_complete::G_U5_1::1::S41,190641.71747311126,0.5500160803882408,9998.97469268242,1,1,0.02,181.17125312303216,320.51006458173435,7.463540896424092e-11,74.62965116641348,179981.54446828354,10000.0,126.98787650428409,0.06349393825214204,533.1216343851803,available
50,50,101,full,2,reconstructed,True,optimal,True,True,2.0185873175002844e-13,upload_epi::G_U5_1,190641.717437294,0.5500160803882408,9998.97469268242,1,1,0.02,180.91111966306372,319.7475896689509,1.787461769708898e-07,74.62965116641348,179981.54446828354,10000.0,126.98784070491426,0.06349392035245714,533.1216343851803,available
50,50,102,fixed_contacts,1,saved,True,optimal,True,True,0.0,nonnegative::tau_s::G_U1_1,181736.27417207006,0.7097726170050233,9500.434072916029,1,1,0.02,181.1352823388439,320.6671632276112,2.4375594875891693e-09,49.762928055315015,171007.81331248852,10000.0,55.03327514235659,0.027516637571178296,673.4000678016197,available
50,50,102,fixed_contacts,1,reconstructed,True,optimal,True,True,0.0,nonnegative::tau_s::G_U1_1,181736.2741718773,0.7097726170050233,9500.434072916029,1,1,0.02,178.19023897760732,320.66716308397736,5.665879143634811e-08,49.762928055315015,171007.81331248852,10000.0,55.033274949695844,0.02751663747484792,673.4000678016197,available
50,50,102,fixed_contacts,2,saved,True,optimal,True,True,0.00021695882423955481,mec_task_complete::G_U1_1::1::S30,181738.0662014579,0.011075407202086388,9500.434072916029,1,1,0.02,181.93006905912648,320.66716269393766,1.666649040998891e-10,49.762928055315015,171007.81331248852,10000.0,56.80731975262352,0.02840365987631176,673.4171655568814,available
50,50,102,fixed_contacts,2,reconstructed,True,optimal,True,True,0.0,nonnegative::tau_s::G_U1_1,181736.29153998746,0.011075407202086388,9500.434072916029,1,1,0.02,181.92862831568297,320.6639686022098,0.0010508415409162808,49.762928055315015,171007.81331248852,10000.0,55.03354516949387,0.027516772584746937,673.4171655568814,available
50,50,102,fixed_task_route,1,saved,True,optimal,True,True,0.0,nonnegative::tau_s::G_U1_1,218081.6247514627,0.7913951384148077,11516.466352129319,1,2,0.04,195.97804944542779,322.3565978803945,9.267751011066139e-10,32.56932872163645,207296.39433832772,10000.0,178.22739738455547,0.08911369869227774,606.9139020517281,available
50,50,102,fixed_task_route,1,reconstructed,True,optimal,True,True,0.0,nonnegative::tau_s::G_U1_1,218081.62475134825,0.7913951384148077,11516.466352129319,1,2,0.04,195.15581200102616,322.3565977360729,1.556546180836449e-08,32.56932872163645,207296.39433832772,10000.0,178.22739727018268,0.08911369863509133,606.9139020517281,available
50,50,102,fixed_task_route,2,saved,True,optimal,True,True,0.0,nonnegative::tau_s::G_U1_1,218083.44770415509,0.183183806678121,11516.466352129319,1,2,0.04,196.3334323780815,322.3416986673034,4.183107193966862e-10,32.56932872163645,207296.39433832772,10000.0,178.22752733631958,0.0891137636681598,608.7367247273662,available
50,50,102,fixed_task_route,2,reconstructed,True,optimal,True,True,0.0,nonnegative::tau_s::G_U1_1,218083.4475808787,0.183183806678121,11516.466352129319,1,2,0.04,195.92603808014866,321.45520926843676,6.182581273606047e-07,32.56932872163645,207296.39433832772,10000.0,178.22740412156443,0.08911370206078223,608.7367247273662,available
50,50,102,full,1,saved,True,optimal,True,True,0.0,nonnegative::tau_s::G_U2_1,173565.940586934,0.8675120685206756,9031.3530964953,2,2,0.04,180.4148496095587,318.0517151722334,2.9086493213981157e-09,61.25310104275533,162564.3557369154,10000.0,311.92900029544694,0.15596450014772348,689.4998852230235,available
50,50,102,full,1,reconstructed,True,optimal,True,True,0.0,nonnegative::tau_s::G_U2_1,173565.94058690386,0.8675120685206756,9031.3530964953,2,2,0.04,179.80983567753321,318.0517150068293,6.445060307669337e-08,61.25310104270059,162564.3557369154,10000.0,311.9290002652961,0.15596450013264807,689.4998852230235,available
50,50,102,full,2,saved,True,optimal,True,True,0.0,nonnegative::tau_s::G_U2_1,173567.3880318125,0.4511009805290603,9031.3530964953,2,2,0.04,180.5174037317842,318.03683759909666,2.114575181622058e-11,61.25310117388162,162564.3557369154,10000.0,312.0139450612905,0.15600697253064524,690.8623428632927,available
50,50,102,full,2,reconstructed,True,optimal,True,True,0.0,nonnegative::tau_s::G_U2_1,173567.30304503965,0.4511009805290603,9031.3530964953,2,2,0.04,179.9027299796294,317.71642850472966,2.6045722734124865e-07,61.25310104370314,162564.3557369154,10000.0,311.92900076057964,0.15596450038028983,690.8623428632927,available
50,51,100,fixed_contacts,1,saved,True,optimal,True,True,0.0,nonnegative::tau_s::G_U1_1,190125.6959244619,0.7260606608774391,9959.781008894213,1,1,0.02,204.79659003514385,363.36248195169344,5.161780336493393e-09,57.48115074612724,179276.05816009582,10000.0,66.23351557952813,0.03311675778976406,783.3711320287538,available
50,51,100,fixed_contacts,1,reconstructed,True,optimal,True,True,0.0,nonnegative::tau_s::G_U1_1,190125.69592438504,0.7260606608774391,9959.781008894213,1,1,0.02,204.3690409557003,363.36248173972126,1.3238127394288313e-07,57.48115074612724,179276.05816009582,10000.0,66.23351550270473,0.033116757751352366,783.3711320287538,available
50,51,100,fixed_contacts,2,saved,True,optimal,True,True,0.0,nonnegative::tau_s::G_U1_1,190127.27811959482,0.05190928469249906,9959.781008894213,1,1,0.02,204.92168534206687,363.32109129573297,2.120259523508139e-10,57.48115074612724,179276.05816009582,10000.0,66.2335419644142,0.033116770982207104,784.9533007635993,available
50,51,100,fixed_contacts,2,reconstructed,True,optimal,True,True,0.0,nonnegative::tau_s::G_U1_1,190127.2780963006,0.05190928469249906,9959.781008894213,1,1,0.02,204.56723394771004,363.009879971629,1.1757995821426448e-07,57.48115074612724,179276.05816009582,10000.0,66.23351868185189,0.03311675934092594,784.9533007635993,available
50,51,100,fixed_task_route,1,saved,True,optimal,True,True,0.0015321709993672398,local_complete::S37,233706.5723995139,0.8500844722149955,12387.373755661387,1,1,0.02,204.14786347944553,349.8514781979723,5.424567461886909e-10,57.02460295371014,222972.72760190498,10000.0,66.23351267253948,0.03311675633626974,667.578168180062,available
50,51,100,fixed_task_route,1,reconstructed,True,optimal,True,True,0.0020867191104815778,deadline::S46,233706.5724023379,0.8500844722149955,12387.373755661387,1,1,0.02,204.11851073643672,349.85147816466826,-8.493733503200929e-07,57.02460295371014,222972.72760190498,10000.0,66.23351549510497,0.03311675774755248,667.578168180062,available
50,51,100,fixed_task_route,2,saved,True,optimal,True,True,0.0,nonnegative::tau_s::G_U1_1,233708.49720290856,0.4132632168878838,12387.373755661387,1,1,0.02,204.13067233739227,349.8375710774203,5.772449185315054e-11,57.02460295371014,222972.72760190498,10000.0,66.23351583693443,0.033116757918467216,669.5029684087391,available
50,51,100,fixed_task_route,2,reconstructed,True,optimal,True,True,0.0,nonnegative::tau_s::G_U1_1,233708.49720259095,0.4132632168878838,12387.373755661387,1,1,0.02,203.7347359758777,349.30651081805286,1.7121237760875374e-09,57.02460295371014,222972.72760190498,10000.0,66.23351551948245,0.03311675775974123,669.5029684087391,available
50,51,100,full,1,saved,True,optimal,True,True,0.0,nonnegative::tau_s::EL_U1_1,209989.17232855526,0.7220250548537657,11078.317580956944,1,1,0.02,216.28716498831085,375.31413566756464,8.087624792096904e-09,66.99742525133018,199409.716457225,10000.0,42.02834904739254,0.02101417452369627,537.4065081083373,available
50,51,100,full,1,reconstructed,True,optimal,True,True,0.0,nonnegative::tau_s::EL_U1_1,209989.17232852906,0.7220250548537657,11078.317580956944,1,1,0.02,215.96632932615162,375.31413495329946,1.3359277772906353e-07,66.99742525133018,199409.716457225,10000.0,42.028349021193925,0.021014174510596964,537.4065081083373,available
50,51,100,full,2,saved,True,optimal,True,True,0.0,nonnegative::tau_s::EL_U1_1,209990.93588241638,0.06755832572083993,11078.317580956944,1,1,0.02,216.3651398551504,374.9658140929171,4.154685484536458e-10,66.99742525133018,199409.716457225,10000.0,42.02837351907644,0.02101418675953822,539.1700374855595,available
50,51,100,full,2,reconstructed,True,optimal,True,True,0.0,nonnegative::tau_s::EL_U1_1,209990.93585804815,0.06755832572083993,11078.317580956944,1,1,0.02,215.96475027520975,373.6921761845414,1.2315359754211386e-07,66.99742525133018,199409.716457225,10000.0,42.02834916299331,0.021014174581496653,539.1700374855595,available
50,51,101,fixed_contacts,1,saved,True,optimal,True,True,0.0,nonnegative::tau_s::G_U1_1,202966.03951843514,0.7245514981712506,10680.97701246922,1,1,0.02,207.31235904515788,353.7694816726418,8.020606401260011e-10,55.37279110569918,192257.58622444596,10000.0,66.23351549633908,0.033116757748169544,642.1866617350971,available
50,51,101,fixed_contacts,1,reconstructed,True,optimal,True,True,0.0,nonnegative::tau_s::G_U1_1,202966.0395184341,0.7245514981712506,10680.97701246922,1,1,0.02,206.87923915741405,353.76948165075606,2.3246002456289716e-08,55.37279110569918,192257.58622444596,10000.0,66.23351549530263,0.03311675774765132,642.1866617350971,available
50,51,101,fixed_contacts,2,saved,True,optimal,True,True,0.0,nonnegative::tau_s::G_U1_1,202967.73220169765,0.051390394991015255,10680.97701246922,1,1,0.02,207.44553873162133,353.74571228816734,4.078373194715823e-09,55.37279110569918,192257.58622444596,10000.0,66.23357805089215,0.033116789025446076,643.8792824117629,available
50,51,101,fixed_contacts,2,reconstructed,True,optimal,True,True,1.0092936587501422e-13,upload_epi::G_U1_1,202967.73214777326,0.051390394991015255,10680.97701246922,1,1,0.02,207.09164868955162,353.4974199987571,2.853927298929193e-07,55.37279110569918,192257.58622444596,10000.0,66.23352415346643,0.03311676207673322,643.8792824117629,available
50,51,101,fixed_task_route,1,saved,True,optimal,True,True,0.0015321709993672398,local_complete::S37,233706.5723995139,0.8500844722149955,12387.373755661387,1,1,0.02,204.14786347944553,349.8514781979723,5.424567461886909e-10,57.02460295371014,222972.72760190498,10000.0,66.23351267253948,0.03311675633626974,667.578168180062,available
50,51,101,fixed_task_route,1,reconstructed,True,optimal,True,True,0.0020867191104815778,deadline::S46,233706.5724023379,0.8500844722149955,12387.373755661387,1,1,0.02,204.11851073643672,349.85147816466826,-8.493733503200929e-07,57.02460295371014,222972.72760190498,10000.0,66.23351549510497,0.03311675774755248,667.578168180062,available
50,51,101,fixed_task_route,2,saved,True,optimal,True,True,0.0,nonnegative::tau_s::G_U1_1,233708.49720290856,0.4132632168878838,12387.373755661387,1,1,0.02,204.13067233739227,349.8375710774203,5.772449185315054e-11,57.02460295371014,222972.72760190498,10000.0,66.23351583693443,0.033116757918467216,669.5029684087391,available
50,51,101,fixed_task_route,2,reconstructed,True,optimal,True,True,0.0,nonnegative::tau_s::G_U1_1,233708.49720259095,0.4132632168878838,12387.373755661387,1,1,0.02,203.7347359758777,349.30651081805286,1.7121237760875374e-09,57.02460295371014,222972.72760190498,10000.0,66.23351551948245,0.03311675775974123,669.5029684087391,available
50,51,101,full,1,saved,True,optimal,True,True,0.0,nonnegative::tau_s::G_U1_1,210071.0145266109,0.9080991819531357,11062.696862883004,2,3,0.06,198.43377306157683,312.07738116253176,4.72044803245808e-09,87.43455903510501,199128.54353189407,10000.0,282.0727530007271,0.14103637650036357,660.2572053395821,available
50,51,101,full,1,reconstructed,True,optimal,True,True,0.0,nonnegative::tau_s::G_U1_1,210071.0145262475,0.9080991819531357,11062.696862883004,2,3,0.06,197.77632459404032,312.0773809828062,1.1633704843916348e-07,87.43455903510501,199128.54353189407,10000.0,282.07275263753786,0.14103637631876895,660.2572053395821,available
50,51,101,full,2,saved,True,optimal,True,True,0.011640466104356761,upload_epi::G_U3_1,210073.1152281951,0.394078335326713,11062.696862883004,2,3,0.06,198.57774496394623,312.0774018168895,3.0541968953912146e-10,87.43455903510501,199128.54353189407,10000.0,284.17236295784977,0.14208618147892488,660.2572471617004,available
50,51,101,full,2,reconstructed,True,optimal,True,True,0.01711679458302279,deadline::S18,210073.11651176063,0.394078335326713,11062.696862883004,2,3,0.06,198.27562015991083,312.0773955244056,-6.4006437128227844e-06,87.43455903510501,199128.54353189407,10000.0,284.173645881919,0.1420868229409595,660.2572471617004,available
50,51,102,fixed_contacts,1,saved,True,optimal,True,True,1.8643721919821907e-06,upload_epi::G_U1_1,195181.59051513477,0.7207663622163731,10238.785619416201,1,1,0.02,210.49612588463503,360.15837444421015,4.376317974674748e-09,55.37279110569915,184298.14114949162,10000.0,66.23351529699215,0.03311675764849608,817.1827335885041,available
50,51,102,fixed_contacts,1,reconstructed,True,optimal,True,True,0.0,nonnegative::tau_s::G_U1_1,195181.59051533995,0.7207663622163731,10238.785619416201,1,1,0.02,210.0520662557088,360.1583736201732,9.708082870929502e-08,55.37279110569915,184298.14114949162,10000.0,66.23351550207309,0.03311675775103655,817.1827335885041,available
50,51,102,fixed_contacts,2,saved,True,optimal,True,True,0.0,nonnegative::tau_s::G_U1_1,195183.17451438165,0.049521594050036435,10238.785619416201,1,1,0.02,210.51213756193044,359.7004617183379,1.8067680684907828e-10,55.37279110569915,184298.14114949162,10000.0,66.23353369282052,0.03311676684641026,818.7667144303434,available
50,51,102,fixed_contacts,2,reconstructed,True,optimal,True,True,0.0,nonnegative::tau_s::G_U1_1,195183.17449899088,0.049521594050036435,10238.785619416201,1,1,0.02,210.05079515459045,358.4393051346749,7.783529554217239e-08,55.37279110569915,184298.14114949162,10000.0,66.23351830973574,0.03311675915486787,818.7667144303434,available
50,51,102,fixed_task_route,1,saved,True,optimal,True,True,0.0015321709993672398,local_complete::S37,233706.5723995139,0.8500844722149955,12387.373755661387,1,1,0.02,204.14786347944553,349.8514781979723,5.424567461886909e-10,57.02460295371014,222972.72760190498,10000.0,66.23351267253948,0.03311675633626974,667.578168180062,available
50,51,102,fixed_task_route,1,reconstructed,True,optimal,True,True,0.0020867191104815778,deadline::S46,233706.5724023379,0.8500844722149955,12387.373755661387,1,1,0.02,204.11851073643672,349.85147816466826,-8.493733503200929e-07,57.02460295371014,222972.72760190498,10000.0,66.23351549510497,0.03311675774755248,667.578168180062,available
50,51,102,fixed_task_route,2,saved,True,optimal,True,True,0.0,nonnegative::tau_s::G_U1_1,233708.49720290856,0.4132632168878838,12387.373755661387,1,1,0.02,204.13067233739227,349.8375710774203,5.772449185315054e-11,57.02460295371014,222972.72760190498,10000.0,66.23351583693443,0.033116757918467216,669.5029684087391,available
50,51,102,fixed_task_route,2,reconstructed,True,optimal,True,True,0.0,nonnegative::tau_s::G_U1_1,233708.49720259095,0.4132632168878838,12387.373755661387,1,1,0.02,203.7347359758777,349.30651081805286,1.7121237760875374e-09,57.02460295371014,222972.72760190498,10000.0,66.23351551948245,0.03311675775974123,669.5029684087391,available
50,51,102,full,1,saved,True,optimal,True,True,0.0,nonnegative::tau_s::G_U3_1,193840.44221565995,0.9419873231739437,10169.854051193088,2,2,0.04,210.96872086689754,370.3073700518882,8.46239345264621e-09,88.45576743961658,183057.3729214756,10000.0,159.3702367862793,0.07968511839313966,623.6193722796759,available
50,51,102,full,1,reconstructed,True,optimal,True,True,0.0,nonnegative::tau_s::G_U3_1,193840.4422155969,0.9419873231739437,10169.854051193088,2,2,0.04,210.48366222336458,370.30736872199435,1.4165237871566205e-07,88.45576743954433,183057.3729214756,10000.0,159.3702367232941,0.07968511836164706,623.6193722796759,available
50,51,102,full,2,saved,True,optimal,True,True,0.0,nonnegative::tau_s::G_U3_1,193842.05947110918,0.7501429832036258,10169.854051193088,2,2,0.04,210.9720696302904,370.1849247436356,2.637534635141492e-11,88.45576744776636,183057.3729214756,10000.0,159.41900181286542,0.07970950090643271,625.1878383198189,available
50,51,102,full,2,reconstructed,True,optimal,True,True,1.0092936587501422e-13,upload_epi::G_U3_2,193842.01068163366,0.7501429832036258,10169.854051193088,2,2,0.04,210.16836653795355,368.7647921552665,1.6766648514021654e-08,88.45576743953885,183057.3729214756,10000.0,159.37023671987652,0.07968511835993827,625.1878383198189,available
50,52,100,fixed_contacts,1,saved,True,optimal,True,True,2.6992145892150304e-08,upload_epi::G_U3_1,209541.22861912218,0.9022527424784329,11047.554249397388,2,3,0.06,230.818155362568,377.8950486420544,7.920050393295242e-09,55.889182185790126,198855.97648915296,10000.0,310.6557763631939,0.15532788818159696,374.441025717849,available
50,52,100,fixed_contacts,1,reconstructed,True,optimal,True,True,0.0,nonnegative::tau_s::G_U3_1,209541.22861911703,0.9022527424784329,11047.554249397388,2,3,0.06,229.18986610935386,377.8950481464273,1.561043632136716e-07,55.889182185790126,198855.97648915296,10000.0,310.6557763580308,0.1553278881790154,374.441025717849,available
